,category,transit_period,transit_duration,transit_depth,transit_depth.1,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness,relative_radius,apparent_luminosity,estimated_luminosity
1424,1,2.9663437,4.44,206.0,206.0,2.02837,5807.0,1.59,4.14,-0.9779552563254998,1.2757044025157231,46.39639639639639,2874759731318775.0
1425,1,5.41402,4.418,7780.0,7780.0,15.9563,6394.3,1.75,,-0.475934280105301,9.117885714285714,1760.9778180172023,5119742633957702.0
1427,1,1.27349,1.655,920.0,920.0,13.6856,4982.0,4.35,,-0.7445283684320467,3.1461149425287362,555.8912386706949,1.1657177428366006e+16
1429,1,0.8153098,1.373,189.0,189.0,1.19041,5729.0,0.97,4.47487,-0.8611192785793533,1.2272268041237113,137.65477057538237,1013581692247876.9
1432,1,85.4244796,3.6658465,1134.2233028,1134.2233028,4.4208054,5697.0,1.29609,4.21712,-0.9851847504912284,3.410878411221443,309.40283582523165,1769518866747158.5
1436,0,35.1896444,3.3254029,4524.9353925,4524.9353925,2.2253696,3446.0,0.326932,4.89707,0.8598066673626935,6.806827107777765,1360.7179426288465,15072175936917.842
1437,1,9.6799809,1.806,15870.0,15870.0,14.6081,5980.0,1.11,4.39,0.4001211188418075,13.16045045045045,8787.375415282391,1575617129073936.2
1439,1,,2.67,13400.0,13400.0,4.214299,3396.0,0.334,4.91468,0.5278013378365461,12.617661676646705,5018.7265917603,14837600032532.777
1440,0,0.3524597,0.578,305.0,305.0,1.76224,5432.0,0.9,4.51,-1.105917303058903,1.9580444444444445,527.681660899654,705219096500674.6
1446,0,2.326343,1.2195051,4153.6144436,4153.6144436,1.9763187,3244.0,0.261162,4.97167,1.1888099188030723,7.567405288671399,3405.9836597649332,7553415128642.104
1447,0,3.4950422,1.0311342,2004.426903,2004.426903,1.2734423,3022.0,0.242745,4.99625,0.4259757505192446,5.246008362685122,1943.9049766751994,4914489668195.032
1449,0,2.2891027,0.8344032,1384.622855,1384.622855,0.9131404,3022.0,0.242745,4.99625,0.4259757505192446,3.761726915075491,1659.4170000786191,4914489668195.032
1451,1,1.4206036,1.6483243,448.0101837,448.0101837,1.1974247,3872.0,0.548484,4.69525,0.2378863684108715,2.183153382778714,271.7973542585036,67619089845194.64
1454,1,,1.51,30400.0,30400.0,2.432614,2808.0,0.128,5.20628,1.395095570125186,19.004796875,20132.450331125827,1018610979610.5585
1459,0,2.6796164,0.9028948,827.5423687,827.5423687,1.8334769,3943.0,0.63072,4.62547,-0.7410361551486008,2.9069585553018773,916.5435094985595,96156868962089.0
1466,0,2.6865041,2.5524772,12250.4189724,12250.4189724,13.7470239,5738.0,1.18274,4.23836,1.0377257441192782,11.623031181832019,4799.4234668971785,1516424335135331.5
1470,1,0.4018586,1.5779753,111.3648011,111.3648011,0.5525072,3621.0,0.520283,4.7197,-0.2182456999268602,1.0619359079577844,70.57448941057568,46536462903850.945
1471,1,4.9707023,2.586,487.0,487.0,2.38733,6109.0,1.21,4.33438,-1.0293459318018845,1.973,188.3217324052591,2039159707490277.0
1472,0,27.2672016,2.4164839,1154.3278885,1154.3278885,1.5781136,3546.0,0.460014,4.77262,-0.1568562664178728,3.4305773302551663,477.6890458488054,33457772464289.508
1477,0,3.1260778,1.7185367,11383.7527081,11383.7527081,10.9257115,5100.0,0.874706,4.4651,-0.0387949506775356,12.490724311940241,6624.0963652972905,517612690446741.3
1487,1,165.0031583,5.0545903,2976.5490435,2976.5490435,4.5170453,5780.0,0.699973,4.56973,-1.0420404334217075,6.453170765158085,588.8803774066515,546857194807049.1
1488,1,13.340145,4.611198,589.893526,589.893526,3.929267,6467.0,1.57943,4.16063,-1.727923375670318,2.4877753366720907,127.92630591876556,4363271219690707.0
1494,1,0.7196291,1.474746,4971.1456595,4971.1456595,12.2917419,6454.0,1.69458,4.3,0.1568915269948235,7.253562475657685,3370.848715304195,4982416132609554.0
1501,0,3.3610013,2.5685869,24081.7810523,24081.7810523,12.7400071,5375.0,0.817705,4.49371,-0.0526412700118983,15.58019958297919,9375.49788652274,558093778346322.56
1508,1,3.0958985,1.8584684,10354.9916952,10354.9916952,19.2443952,6764.0,1.25844,4.3,0.2988469336218919,15.29226280156384,5571.787873928876,3314968636368912.5
1509,1,,8.4494541,6007.8703021,6007.8703021,11.625865,5635.75,1.43565,4.12397,0.1956122076112704,8.097980009055131,711.036503778392,2079237165485157.0
1511,0,,6.1120058,855.5836036,855.5836036,4.1844083,6329.0,1.39619,4.24509,-1.936524915801454,2.9970192452316664,139.9840954993858,3127731247433614.0
1512,0,11.6207544,5.6290584,486.0090375,486.0090375,3.207554,6329.0,1.39619,4.24509,-1.936524915801454,2.2973621068765713,86.33931342762406,3127731247433614.0
1513,0,1.3382314,2.1560676,27137.0920051,27137.0920051,14.8542602,5436.0,0.894974,4.46024,0.1627731493669414,16.597420930663908,12586.382729882866,699420938747211.2
1514,1,,4.4875335,4111.2234826,4111.2234826,18.0,5879.0,1.23623,4.28122,-1.0480629696631574,14.56039733706511,916.1432405128566,1825628461883466.5
1516,0,20.2254946,2.2719961,712.14897,712.14897,1.9090249,4465.0,0.697547,4.6,-0.9253882563746902,2.7367688485507067,313.44638751800676,193389461187427.5
1517,0,11.3071786,2.824,264.0,264.0,1.02968,4465.0,0.7,4.6,-0.9253882563746902,1.4709714285714286,93.48441926345609,194752002952806.22
1518,1,0.98656,0.724,390.0,390.0,3.78687,5522.0,1.64,3.99,-0.7535958695890623,2.309067073170732,538.6740331491712,2500767434886592.0
1522,0,17.1019622,3.357,11430.0,11430.0,10.1067,5302.3,0.93,4.4,0.0123629105799528,10.86741935483871,3404.8257372654152,683633099236878.4
1526,0,2.2088214,2.544,7770.0,7770.0,11.6656,5960.4,1.26,4.27,0.1875249768496067,9.258412698412698,3054.2452830188677,2003746212274244.2
1532,0,7.7119842,4.058,3176.0,3176.0,10.7188,6458.0,1.83,4.03,-0.8504588380298884,5.857267759562841,782.6515524889109,5824978707433476.0
1533,0,2.994263,6.9172309,1120.6492357,1120.6492357,11.5655979,4784.0,3.22859,,-0.2016423701055668,3.582244230453542,162.00836026740123,5459972791205659.0
1534,0,22.6539607,3.468,11530.0,11530.0,12.2765,5523.0,1.12,4.33,0.0849029198360816,10.961160714285713,3324.6828143021917,1167175649055698.2
1537,1,1.6471574,1.033,3880.0,3880.0,6.06894,5027.0,0.73,4.64,0.1454346167491338,8.313616438356163,3756.050338818974,340315132679618.9
1538,1,0.87741,0.472,12050.0,12050.0,8.59148,3495.0,0.62,4.64,0.7095802292748332,13.857225806451615,25529.661016949154,57355107662540.25
1539,1,3.9471567,1.699,1880.0,1880.0,3.86968,4794.0,0.84,4.47,-0.2485728152830962,4.606761904761905,1106.5332548557974,372692532387034.06
1554,1,0.5109902,0.709,2720.0,2720.0,9.54792,6095.0,1.53,4.13,0.2642311352859863,6.2404705882352935,3836.38928067701,3230559181827068.0
1558,1,1.1258127,0.374,1440.0,1440.0,13.1558,6423.0,1.24,4.36,-0.030707719915873,10.609516129032258,3850.2673796791446,2616947790864055.0
1560,1,4.534451,4.936391,23574.842911,23574.842911,23.183789,6421.5,1.47459,4.19,-0.1658012337754695,15.722193287625712,4775.724392780069,3697332568418136.0
1561,1,22.84518,7.215,9210.0,9210.0,15.1752,5963.1,1.57,4.08,0.2648438042830817,9.665732484076432,1276.5072765072766,3116647422668012.0
1565,0,4.0197555,2.688,9750.0,9750.0,9.57594,5216.0,0.94,4.44,-0.0071812304273994,10.187170212765958,3627.2321428571427,654042602688584.0
1566,1,0.659752,0.6731474,1138.1047916,1138.1047916,4.3019481,5832.0,1.25112,4.26,0.2508136842495907,3.438477604066756,1690.7215144855347,1810789612475678.2
1569,0,5.1750108,2.0076562,13020.075325,13020.075325,11.4726621,5177.0,0.892685,4.48,0.0806755037561204,12.851859390490489,6485.211623882615,572412533525610.2
1571,0,5.4361667,1.5419673,4797.1288482,4797.1288482,1.7175409,3139.0,0.211299,5.04944,1.1312190330760783,8.12848570035826,3111.044474289435,4334710983258.3276
1574,1,1.1792344,1.7572263,5398.6996811,5398.6996811,26.9739777,6127.1,2.6058199,3.67,0.4011626561368699,10.351435914661637,3072.28481675923,9569927918406806.0
1575,0,13.3368173,4.384,8210.0,8210.0,11.2448,5517.0,1.2,4.26,0.6276051174634322,9.370666666666667,1872.7189781021896,1334057128804110.2
1576,0,4.31362,1.709,9490.0,9490.0,8.01917,4929.5,0.8,0.1,-0.2194097710213414,10.0239625,5552.954944411937,377912674656566.5
1581,0,5.4693888,1.8076781,32411.855989,32411.855989,11.5779216,3770.0,0.638902,4.61871,1.2794236634735232,18.121592356887284,17930.103810518034,82458208704934.58
1582,0,1.2730965,1.48,414.0,414.0,1.57925,5024.0,0.77,4.5685,-1.003074072537425,2.050974025974026,279.72972972972974,377728690681702.0
1583,0,5.2153618,5.5895721,5205.8347338,5205.8347338,17.7519701,6067.2,2.3901401,3.73,-1.2746095847192265,7.427167177355002,931.3476310288582,7741051588470290.0
1587,0,2.1357026,1.9116457,29272.618489,29272.618489,11.6264152,3678.2,0.666652,,1.0727091438534413,17.440006480142564,15312.784418681767,81346661299014.88
1589,0,2.7567395,2.3808565,9248.4759918,9248.4759918,13.8044661,6034.0,1.28427,4.26998,-0.5995096168194995,10.748881543600644,3884.5163460292542,2186421547964075.5
1592,0,4.1567834,3.9413609,4830.1859522,4830.1859522,9.8517709,6362.5,1.38831,4.59,-0.359282103058285,7.096232757813457,1225.5122214765972,3158523301418620.0
1606,1,1.0339,1.404,520.0,520.0,5.37338,6444.0,2.28,3.84,-0.4703589922317314,2.3567456140350878,370.3703703703704,8963793043984469.0
1609,0,1.8098811,3.7636624,13033.5612701,13033.5612701,21.9555549,6278.2,1.89121,3.97,-1.554194954853867,11.609263328768353,3462.9995692759267,5556740267524424.0
1611,1,74.6068965,4.8874071,2304.7237253,2304.7237253,9.1295659,6142.0,1.18003,4.35874,-0.2557410425491153,7.7367235578756475,471.5636897323327,1981642671571568.2
1612,1,74.6065192,3.6758167,2377.6887561,2377.6887561,9.5163991,6142.0,1.18003,4.35874,-0.2557410425491153,8.064539969322814,646.8463882053749,1981642671571568.2
1614,0,3.0766835,1.2491751,18848.5607395,18848.5607395,2.722618,3163.0,0.1966,5.0701,1.6830499987601548,13.848514750762972,15088.80599645318,3868688786433.529
1615,0,2.7029187,1.6998642,5132.6782834,5132.6782834,3.7942392,3596.0,0.524573,4.71597,0.5897421734429195,7.233005129886593,3019.4637215137536,46014064746759.48
1617,1,12.9696927,1.1129072,4085.6845383,4085.6845383,6.1709882,5017.0,0.972753,4.38114,-0.1793412186112839,6.3438387751052945,3671.181692687405,599489473697697.8
1618,0,1.3866519,2.3006751,14246.4665531,14246.4665531,12.9811619,6286.0,1.07661,4.438,-0.3717192836993265,12.057441320441013,6192.298318480519,1809732249214061.2
1620,0,0.782765,1.2621481,519.1912192,519.1912192,1.7472713,4099.0,0.727642,4.52,-0.6984556598504514,2.401278788195294,411.35522780567504,149467644719798.78
1621,1,13.4190392,5.9221882,4668.5368695,4668.5368695,12.4259675,5184.9,1.69269,3.9254,-0.1075976790513808,7.34095876976883,788.3128181404298,2070696243695303.5
1622,0,1.7771109,1.5669528,14073.5021163,14073.5021163,12.9084635,5627.0,0.97906,4.45645,0.2690712203630417,13.184547933732356,8981.446101184414,961006390892505.2
1624,0,8.2754608,3.755,6510.0,6510.0,11.5451,5515.2,1.39,4.24,0.532702689813311,8.305827338129497,1733.688415446072,1787617776604443.2
1625,1,4.83266,2.308,830.0,830.0,4.9031,5485.4,1.83,3.9,-0.7994847774715282,2.6792896174863388,359.6187175043328,3032043224094661.0
1626,1,25.86696,4.923,2240.0,2240.0,7.41184,5095.0,0.8,4.56,-0.3965323780817013,9.2648,455.0071094860857,431277426528400.06
1628,1,6.340315,4.249306,25410.703288,25410.703288,20.517917,6083.0,1.2666,4.28983,0.6204981570971215,16.199208116216646,5979.965502131407,2196596226684668.8
1629,0,5.84259,3.747,2670.0,2670.0,11.8252,5707.0,2.2,3.76,-0.4505085167258309,5.375090909090909,712.5700560448358,5134248109192758.0
1630,0,4.3474,4.684,3520.0,3520.0,10.753,5618.0,1.79,3.93,-0.5342603686288097,6.0072625698324025,751.4944491887276,3191780384752668.5
1633,1,12.3750537,6.6166181,4155.6104825,4155.6104825,17.1909846,6173.5,2.36235,3.76326,-0.7838004511458795,7.277069274239634,628.0565720575592,8106143619550332.0
1636,0,1.30613,0.634,560.0,560.0,1.99844,4072.0,0.68,4.58,-1.562318945755356,2.9388823529411763,883.2807570977918,127130250498074.23
1640,0,0.224195,0.292,540.0,540.0,5.59553,4079.0,0.68,4.58,-1.2516344973281386,8.228720588235294,1849.3150684931509,128006683796655.08
1647,1,1.9426003,1.0206743,504062.379922,504062.379922,,5780.0,,4.438,2.868809575739129,,493852.3287222966,
1649,0,7.397216,1.3164962,953.5477499,953.5477499,1.2711131,3342.0,0.407103,4.438,-0.7452023043288515,3.1223378358793723,724.3072558052199,20674470130850.8
1653,1,17.1217196,6.507,131000.0,131000.0,10.2267,5762.0,1.0,4.44944,-0.0991428468914606,10.2267,20132.16536038113,1102282762014736.0
1654,0,15.6692322,4.562853,1393.3814802,1393.3814802,2.6868893,4214.44,0.732115,4.52845,-2.0015413497732464,3.670037220928406,305.37505376570317,169090072799774.47
1656,0,0.3711334,0.4918187,2322.6218151,2322.6218151,1.4062147,3333.0,0.272233,4.95786,0.9590590448921936,5.165482142135597,4722.516275001337,9145823013930.414
1658,0,,8.291,8735.0,8735.0,10.2185,5825.0,1.04,4.43,-0.950323884556484,9.825480769230769,1053.5520443854782,1245232357622500.2
1659,1,9.0182016,3.08,492.0,492.0,3.54998,9671.0,1.78,4.33,-0.9557153717309264,1.994370786516854,159.74025974025975,2.771567995965315e+16
1661,0,16.6542431,7.792,10168.0,10168.0,11.9082,6054.0,1.08,4.43,-1.0194329474288764,11.026111111111112,1304.928131416838,1566813040340595.0
1664,1,0.3438892,0.9696069,24850.3953805,24850.3953805,8.5611179,3199.0,0.540483,4.70217,2.629194730975009,15.839754256840639,25629.350802371555,30592927486641.945
1665,1,0.9776805,0.7657397,965.3175192,965.3175192,3.3784252,4456.2,1.09813,,-0.227497001783004,3.0765257301048146,1260.634023807307,475517177285741.8
1671,0,3.7369689,1.9917422,310.4978088,310.4978088,2.3797323,6092.0,1.32975,4.25,-1.7483987735532551,1.7896087986463622,155.89256922909,2435452011784203.5
1672,0,19.1047019,3.2516728,1906.0596245,1906.0596245,2.9365337,4195.0,0.675093,4.59888,-1.3287082571627749,4.34982098762689,586.1781740462939,141141611045989.0
1673,0,7.8728937,3.7599578,14639.4155321,14639.4155321,15.0953,5070.0,1.26,4.47933,-0.1742560659353897,11.980396825396825,3893.5052760698536,1048993815054276.1
1675,0,6.1802614,4.1830206,5383.8458373,5383.8458373,13.7037465,6513.0,1.73931,4.08,-0.4530817265136333,7.878840747192853,1287.071318104434,5443500918022224.0
1678,0,3.7684981,2.727,19800.0,19800.0,12.5471,5160.0,0.87,4.49546,0.4725998611982258,14.421954022988507,7260.726072607261,536583497289984.0
1680,0,2.6266983,4.087,10650.0,10650.0,18.7969,6475.0,1.77,4.0609,0.2895343648660375,10.619717514124295,2605.823342304869,5506880137326914.0
1682,1,24.4232697,3.788,1920.0,1920.0,11.2009,6102.0,2.37,3.75,-0.7376664756645748,4.7261181434599155,506.8637803590285,7787274885134085.0
1683,1,2.3767548,3.225,7940.0,7940.0,23.4044,6931.0,2.57,3.8,-0.5446144746797275,9.106770428015565,2462.015503875969,1.524227672607603e+16
1684,0,3.4252563,2.4617762,14223.1726719,14223.1726719,14.3752921,5540.0,1.11655,4.42136,0.2130732740284968,12.874741032645202,5777.605889560554,1174344209543687.5
1690,1,15.7925628,2.823,1190.0,1190.0,4.82429,5600.0,1.37,4.16,-0.510733879140336,3.5213795620437955,421.53737159050655,1845836554240000.2
1696,1,11.3543085,3.414,2190.0,2190.0,9.40688,6421.0,1.92,3.98,-0.4522852568174086,4.899416666666666,641.4762741652021,6266328195450769.0
1699,1,1.4853364,1.302,650.0,650.0,4.86539,6137.7,1.51,4.19,-0.8835429638730551,3.2221125827814565,499.23195084485405,3235761645233243.5
1701,0,11.2347982,6.217,4780.0,4780.0,12.196,6016.4,1.72,4.01,-0.3646123233330169,7.090697674418605,768.8595785748754,3876177927351113.5
1709,1,10.1004307,4.977,13680.0,13680.0,17.4827,6519.0,1.49,4.22,0.0680545224159495,11.733355704697987,2748.643761301989,4009557638729989.0
1715,0,10.655694,7.8236322,2103.6578759,2103.6578759,11.7630857,6715.0,2.49897,3.79727,-1.484313929045134,4.707173635537842,268.8850679739265,1.2697147156399684e+16
1716,0,3.7382381,2.975208,1316.4622757,1316.4622757,4.774123,5938.0,1.2906801,4.25146,-0.4410121472708483,3.698920437372514,442.4773917319394,2071085371424973.0
1718,0,1.6284288,2.368249,13798.6701483,13798.6701483,12.9621642,5700.0,1.0941,4.39502,-0.0106734437108442,11.847330408554976,5826.528438648132,1263611177141481.2
1721,0,3.1413825,4.4361226,5433.0348726,5433.0348726,13.070864,6534.0,1.73409,4.09026,1.2703561623165065,7.537592627833619,1224.7260417464568,5480999824172982.0
1722,0,1.6751568,2.2718194,17781.0520005,17781.0520005,13.2366563,5457.0,0.963518,4.44807,1.4814818987156766,13.737840185652992,7826.78940082121,823257090463271.5
1729,0,4.9377227,2.1294254,844.8199092,844.8199092,2.8269897,5862.0,0.955756,4.51783,-1.3711662186615052,2.957857130899518,396.7360909661357,1078641989621229.2
1730,1,1.9785151,1.282,500.0,500.0,2.69714,6317.0,1.23,4.35,-0.9042511759748896,2.19279674796748,390.01560062402496,2409093913853011.0
1731,1,0.7951534,0.912,1920.0,1920.0,9.70612,6811.0,1.96,4.02,-0.3736798244900325,4.952102040816327,2105.2631578947367,8267147073461241.0
1737,1,2.6788253,2.49,350.0,350.0,5.07891,6863.0,2.19,3.93,-0.9344557575317058,2.3191369863013698,140.56224899598394,1.0640063632361006e+16
1745,0,7.1858029,4.2542613,11192.4995247,11192.4995247,13.1612,5758.3,1.19,4.3,0.3757981596571081,11.05983193277311,2630.891413439979,1556937116282460.2
1746,0,23.3418536,6.4129373,6473.602151,6473.602151,9.7267129,4944.0,0.824284,4.51,1.1253374107039604,11.800196170252,1009.4597605063127,405945366023070.06
1747,0,49.2445599,6.5807145,15606.4614867,15606.4614867,10.3670919,4944.0,0.824284,4.51,1.1253374107039604,12.577087387356785,2371.5451394677584,405945366023070.06
1751,0,,8.943,4240.0,4240.0,10.9718,5822.0,1.75,3.97,-0.5480454210634629,6.2696,474.1138320474114,3518559518597809.0
1760,0,94.0997954,4.8738442,20525.1201107,20525.1201107,14.5890881,4696.7,1.0143,4.54,0.285245681886368,14.383405402740806,4211.279488724733,500615317392619.0
1763,1,20.186539,1.866565,1006.041833,1006.041833,3.283981,6101.0,1.01859,4.48196,-1.059624033638353,3.2240459851363155,538.9803371433622,1437483658671739.2
1768,0,7.5427509,6.4481914,3098.3066655,3098.3066655,10.8099759,6349.8,1.86619,4.11,-0.4578605446909793,5.792537683729952,480.4923541041291,5661765815194697.0
1769,1,21.0689935,3.7404027,3392.7700746,3392.7700746,15.3646915,5441.0,1.98859,4.41,-0.4920474747289179,7.726425004651536,907.0601073515426,3465815230784878.5
1770,0,7.9940367,4.271047,404.6194381,404.6194381,2.5576021,5846.29,1.25324,4.26525,-1.628401423782096,2.040791947272669,94.7354215722749,1834804992749910.5
1772,0,2.3114203,2.7479753,14975.1986739,14975.1986739,13.1879107,5785.79,1.07008,4.39543,-0.1604097466010281,12.324228749252393,5449.539038396743,1283166935597144.5
1773,0,8.5234958,2.444,18942.0,18942.0,12.0756,5238.0,0.84,4.54438,-0.9292480710563928,14.375714285714286,7750.409165302783,531154112618218.44
1774,0,1.4468993,0.779,549.0,549.0,4.98711,5238.0,0.84,4.54438,-0.9292480710563928,5.937035714285715,704.7496790757381,531154112618218.44
1776,0,2.8126485,2.8737522,13994.0625365,13994.0625365,12.0658006,5700.0,1.00957,4.39704,1.334870207710681,11.95142545836346,4869.613509647769,1075900962943598.8
1777,1,9.0702531,1.9063647,3806.1953378,3806.1953378,5.7395383,5509.1,0.916742,4.52,-0.4828574397724824,6.260799985164857,1996.5725014736163,774135315599896.4
1781,1,6.2636501,5.3639991,7043.2784811,7043.2784811,17.7665063,6969.2,2.04438,4.17,-0.6221171028123296,8.690412888014949,1313.0648141048346,9859501537887408.0
1782,1,16.0475029,3.334,13630.0,13630.0,19.3344,6337.5,1.6,,-0.2738147779634381,12.083999999999998,4088.1823635272945,4129636775062500.5
1787,0,24.7373412,2.069051,6560.492087,6560.492087,1.8439453,3131.0,0.215535,5.05701,-0.1621864866926058,8.555201243417542,3170.7735029247706,4464449123456.071
1788,0,3.7779418,1.4759325,3469.450739,3469.450739,1.5659937,3131.0,0.215535,5.05701,-0.1621864866926058,7.265612081564479,2350.683882223611,4464449123456.071
1796,0,5.9839451,5.3886513,3826.4375501,3826.4375501,10.7016592,5609.0,1.71761,3.96,0.1133920282010306,6.2305524537001995,710.0918833066819,2920053979992928.0
1799,0,18.3877081,6.405153,1191.0283192,1191.0283192,6.3790962,6382.7,1.76557,4.05,-2.778589438789694,3.6130519888761135,185.94845731241702,5173537606873351.0
1800,0,2.9887654,2.9847247,15493.9490407,15493.9490407,14.0699828,5639.0,1.12141,4.34,0.2534481609371014,12.546689257274323,5191.081455753691,1271561082575851.5
1801,1,6.0027375,4.164,6100.0,6100.0,8.72806,5633.0,1.08,,-0.6343704827542439,8.081537037037036,1464.9375600384246,1174374238717330.8
1809,0,3.7146478,3.835,12620.0,12620.0,15.2308,5783.0,1.32,4.21,-0.4005147265628238,11.538484848484849,3290.743155149935,1948770207724211.2
1810,1,3.1901569,1.8262867,3648.2442456,3648.2442456,15.146461,6474.57,1.98958,4.26363,-0.2883350331946055,7.6128936760522325,1997.6295318801806,6956111514973250.0
1811,0,3.397862,4.502,9960.0,9960.0,18.3834,6590.0,1.83,4.05,-0.4640485015616454,10.045573770491805,2212.3500666370505,6316024963336930.0
1814,0,4.52074,4.175,8520.0,8520.0,13.7321,6050.0,1.49,4.14,0.2949871189401883,9.216174496644296,2040.7185628742516,2974363448175625.0
1816,1,4.0266483,2.312,754.0,754.0,1.90189,5276.5,0.78,4.6,-1.02176108961784,2.4383205128205128,326.1245674740485,471599108325885.9
1818,0,5.4566563,3.783,4160.0,4160.0,10.9408,5674.8,1.72,4.04,-0.3664503303243041,6.36093023255814,1099.656357388316,3068026694742257.0
1820,0,61.6277,6.401,8878.0,8878.0,11.7392,5581.0,1.07,4.16,-0.5163091670139067,10.971214953271028,1386.9707858147165,1110748269849160.8
1821,0,2.4238226,2.2484015,16167.1783697,16167.1783697,12.2562719,5410.0,0.93,4.47919,0.5118719439120586,13.17878698924731,7190.521074505598,740892088964889.1
1823,1,8.493027,3.733,20750.0,20750.0,20.982,6287.0,1.41,4.23,-0.4882489269469248,14.880851063829788,5558.532011786767,3106075919877064.0
1830,1,5.73436,1.146,17740.0,17740.0,21.0528,4405.0,0.86,4.41,-0.3597722382559615,24.48,15479.930191972078,278471371313982.22
1832,0,13.4758478,2.0643913,708.9461601,708.9461601,1.9840882,4111.0,0.618173,4.6461,-1.8776596785605009,3.209600225179683,343.4165606588247,109146539761808.5
1837,0,4.9088819,5.5607357,5548.8279627,5548.8279627,15.9619759,6606.0,2.09179,3.93691,0.5656030149573494,7.630773595819848,997.858603979326,8332790102722225.0
1840,1,2.2338786,3.0400001,318.9211436,318.9211436,3.1159001,6422.3,1.65992,4.10848,-1.4941288863786073,1.8771387175285557,104.90826747012278,4687450231085170.0
1843,0,3.3639254,3.3430495,422.0610761,422.0610761,3.0449863,5890.3,1.28018,3.92,-1.5464446920406074,2.3785610617256947,126.25032207868894,1972839405671684.8
1844,0,13.0393586,4.9218325,625.5995687,625.5995687,3.3482223,5890.3,1.31383,3.92,-1.5464446920406074,2.548444090940228,127.1070416760424,2077916092954818.2
1845,1,2.1538959,2.1776943,96363.0926604,96363.0926604,16.0166732,3148.0,0.483749,4.75166,2.6537627577585456,33.109470407173966,44250.05505152858,22981536175928.25
1846,1,0.7320175,2.577,4520.0,4520.0,5.16324,5458.0,0.81,4.4,1.2042491775298836,6.37437037037037,1753.977493209158,582242848703174.2
1855,0,11.1452784,1.3947705,566.2736451,566.2736451,2.0671456,5302.58,0.848675,4.53515,-2.1010387949015854,2.4357328777211538,405.99772156064387,569418713585158.6
1859,1,0.5474737,1.789,1430.0,1430.0,10.9219,5073.0,2.84,3.5,0.5722198401259826,3.8457394366197186,799.3292342090554,5341904619519157.0
1865,0,0.5568095,0.9712066,45140.5350425,45140.5350425,9.6870229,3116.0,0.439738,5.06043,2.484972449058686,22.029078451259615,46478.81824783728,18229627298860.082
1868,1,0.907105,1.711,1430.0,1430.0,7.82059,6164.0,1.13,4.4,0.5452011373540631,6.920876106194691,835.7685563997662,1843348318646686.5
1876,0,2.21674,3.604,4580.0,4580.0,18.2508,6250.0,2.66,3.98811,-0.6754193055596543,6.861203007518797,1270.8102108768035,1.07965087890625e+16
1878,0,4.880964,1.6120362,3385.5526856,3385.5526856,9.7354897,6309.0,1.27132,4.32298,-0.2292124749748723,7.657780653179373,2100.171624930011,2560659709020178.5
1879,0,3.0652926,2.606,11240.0,11240.0,13.3524,6229.0,1.22,4.34122,0.4557514637780948,10.944590163934427,4313.123561013047,2240747831718905.5
1880,0,9.1720535,7.169,580.0,580.0,9.02881,4933.0,3.79,4.438,-0.3273620483095995,2.3822717678100265,80.90389175617241,8505951102391551.0
1887,0,5.9242661,2.8894449,11796.3303624,11796.3303624,9.3440442,5310.0,0.846671,4.59604,0.1003421785628926,11.036216192594292,4082.5593740860054,569911543494626.6
1889,1,7.3164282,2.235,37130.0,37130.0,17.3698,4884.0,0.83,4.5,1.1246022079074451,20.927469879518075,16612.975391498883,391975394469857.5
1897,0,10.7510107,2.943424,638.0928566,638.0928566,2.3581827,5784.0,0.918917,4.438,-1.2910229871514196,2.566263003078624,216.78591212139332,945073769013124.5
1898,0,6.19132,3.4164,345.240264,345.240264,1.759371,5784.0,0.929557,4.438,-1.2910229871514196,1.8926983498591265,101.05381805409203,967086205273206.1
1903,1,3.9602774,0.884,6193.0,6193.0,24.4489,5863.0,1.04,4.43,-0.86724596855031,23.50855769230769,7005.656108597285,1278045322897715.5
1906,1,7.7517472,3.761,861.0,861.0,11.6856,5133.0,4.75,,-1.1583250090704669,2.460126315789474,228.9284764690242,1.5662903646643768e+16
1908,0,6.203496,5.715,810.0,810.0,9.93735,4859.0,3.98,,-0.9631899334954936,2.496821608040201,141.73228346456693,8829858427005444.0
1909,0,5.7525797,5.4071598,5284.9525713,5284.9525713,12.7442838,6180.0,1.70927,4.11766,-1.613660607711974,7.45598050629801,977.3989981394669,4261625091689240.0
1911,1,3.1630387,4.661,1130.0,1130.0,6.82612,6187.0,1.34,4.26,-0.752002930196614,5.094119402985075,242.4372452263463,2631055812207437.0
1915,1,1.476869,1.451,2670.0,2670.0,13.2219,6712.0,1.37,4.28,0.1397367950761443,9.651021897810217,1840.1102687801515,3809332882525933.5
1921,1,0.6293198,1.129,3730.0,3730.0,4.46635,5508.0,0.79,4.63,0.6673060684752321,5.653607594936709,3303.808680248007,574420471228018.8
1931,0,3.6977167,0.9308263,4755.6707294,4755.6707294,2.942044,3607.0,0.397924,4.438,0.4484607027126558,7.393482172475146,5109.085045620219,26803088255016.793
1939,0,5.6605693,1.6631704,3856.1060852,3856.1060852,2.4070872,3551.0,0.374358,4.83982,-0.6529343533662421,6.429907201128331,2318.5273650853815,22283167560367.793
1940,0,11.3795653,2.2350305,3147.0461739,3147.0461739,2.2539464,3551.0,0.374358,4.83982,-0.6529343533662421,6.020831396684456,1408.055135668171,22283167560367.793
